,NPI,NPPES_last_name,NPPES_first_name,NPPES_zip_code,NPPES_state,Speciality_Description,YEAR,Total_Claim_Count,Opioid_Claim_Count,Long-Acting_Opioid_Claim_Count,ZIP,COUNTY
271,1003012634,LU,DUNYUE,48532,MI,Psychiatry,2017,158,0,0,48532,Genesee
272,1003048687,KOLLU,VIDYA,48532,MI,Internal Medicine,2013,181,17,0,48532,Genesee
273,1003048687,KOLLU,VIDYA,48532,MI,Internal Medicine,2014,298,18,0,48532,Genesee
274,1003048687,KOLLU,VIDYA,48532,MI,Internal Medicine,2015,210,19,0,48532,Genesee
275,1003048687,KOLLU,VIDYA,48532,MI,Internal Medicine,2016,252,20,0,48532,Genesee
276,1003048687,KOLLU,VIDYA,48532,MI,Internal Medicine,2017,128,0,0,48532,Genesee
277,1003002049,SRINIVASAN,LAKSHMI,94538,CA,Endocrinology,2013,1215,0,0,94538,Alameda
278,1003002049,SRINIVASAN,LAKSHMI,94538,CA,Endocrinology,2014,1136,0,0,94538,Alameda
279,1003002049,SRINIVASAN,LAKSHMI,94538,CA,Endocrinology,2015,1180,0,0,94538,Alameda
280,1003002049,SRINIVASAN,LAKSHMI,94538,CA,Endocrinology,2016,1123,0,0,94538,Alameda
281,1003002049,SRINIVASAN,LAKSHMI,94538,CA,Endocrinology,2017,1140,0,0,94538,Alameda
282,1003002064,TURNER,CARRIE,24503,VA,Nurse Practitioner,2013,38,0,0,24503,Bedford
283,1003002064,TURNER,CARRIE,24503,VA,Nurse Practitioner,2013,38,0,0,24503,Lynchburg
284,1003002072,GOTESMAN,ALEXANDER,08690,NJ,Urology,2013,356,22,0,08690,Mercer
285,1003002072,GOTESMAN,ALEXANDER,08690,NJ,Urology,2014,1087,23,0,08690,Mercer
286,1003002072,GOTESMAN,ALEXANDER,08690,NJ,Urology,2015,1631,23,0,08690,Mercer
287,1003002072,GOTESMAN,ALEXANDER,08690,NJ,Urology,2016,2199,41,0,08690,Mercer
288,1003002072,GOTESMAN,ALEXANDER,08690,NJ,Urology,2017,2295,38,0,08690,Mercer
289,1003002106,CASTRO CORDOBA,JUAN LUIS,33406,FL,Psychiatry,2016,114,0,0,33406,Palm
290,1003002106,CASTRO CORDOBA,JUAN LUIS,33406,FL,Psychiatry,2017,1105,0,0,33406,Palm
291,1003002106,CASTRO CORDOBA,JUAN LUIS,72205,AR,Neuropsychiatry,2013,16,0,0,72205,Pulaski
292,1003002106,CASTRO CORDOBA,JUAN LUIS,72205,AR,Neuropsychiatry,2014,17,0,0,72205,Pulaski
293,1003013384,OSLEBER,MICHAEL,72205,AR,Dermatology,2013,334,54,0,72205,Pulaski
294,1003013384,OSLEBER,MICHAEL,72205,AR,Dermatology,2014,301,43,0,72205,Pulaski
295,1003013384,OSLEBER,MICHAEL,72205,AR,Dermatology,2015,359,29,0,72205,Pulaski
296,1003013384,OSLEBER,MICHAEL,72205,AR,Dermatology,2016,474,35,0,72205,Pulaski
297,1003013384,OSLEBER,MICHAEL,72205,AR,Dermatology,2017,405,21,0,72205,Pulaski
298,1003018748,THOMAS,BRAD,72205,AR,Neurosurgery,2013,1072,682,0,72205,Pulaski
299,1003018748,THOMAS,BRAD,72205,AR,Neurosurgery,2014,1554,885,0,72205,Pulaski
300,1003018748,THOMAS,BRAD,72205,AR,Neurosurgery,2015,1325,667,11,72205,Pulaski
301,1003018748,THOMAS,BRAD,72205,AR,Neurosurgery,2016,1306,701,18,72205,Pulaski
302,1003018748,THOMAS,BRAD,72205,AR,Neurosurgery,2017,1119,546,13,72205,Pulaski
303,1003002288,GICHURU,STEVE,91790,CA,Physician Assistant,2013,95,0,0,91790,Los
304,1003002288,GICHURU,STEVE,91790,CA,Physician Assistant,2014,92,0,0,91790,Los
305,1003002288,GICHURU,STEVE,91790,CA,Physician Assistant,2015,36,0,0,91790,Los
306,1003002288,GICHURU,STEVE,91790,CA,Physician Assistant,2017,22,0,0,91790,Los
307,1003034059,SUAREZ,RICARDO,91790,CA,Dentist,2013,27,0,0,91790,Los
308,1003034059,SUAREZ,RICARDO,91790,CA,Dentist,2014,13,0,0,91790,Los
309,1003034059,SUAREZ,RICARDO,91790,CA,Dentist,2015,12,0,0,91790,Los
310,1003034059,SUAREZ,RICARDO,91790,CA,Dentist,2016,37,0,0,91790,Los
311,1003034059,SUAREZ,RICARDO,91790,CA,Dentist,2017,24,0,0,91790,Los
312,1003002312,HOPKINS,PATRICIA,02169,MA,Internal Medicine,2013,4139,522,104,02169,Norfolk
313,1003002312,HOPKINS,PATRICIA,02169,MA,Internal Medicine,2014,4467,542,112,02169,Norfolk
314,1003002312,HOPKINS,PATRICIA,02169,MA,Internal Medicine,2015,4183,495,99,02169,Norfolk
315,1003002312,HOPKINS,PATRICIA,02169,MA,Rheumatology,2016,4634,593,106,02169,Norfolk
316,1003002312,HOPKINS,PATRICIA,02169,MA,Rheumatology,2017,4487,513,84,02169,Norfolk
317,1003002320,EKLUND,D.,39208,MS,Dentist,2013,124,33,0,39208,Rankin
318,1003002320,EKLUND,D.,39208,MS,Dentist,2014,131,38,0,39208,Rankin
319,1003002320,EKLUND,D.,39208,MS,Dentist,2015,120,36,0,39208,Rankin
320,1003002320,EKLUND,D.,39208,MS,Dentist,2016,129,29,0,39208,Rankin
321,1003002320,EKLUND,D.,39208,MS,Dentist,2017,118,27,0,39208,Rankin
322,1003002361,KING,MICHAEL,22191,VA,Dentist,2014,14,0,0,22191,Prince
323,1003002361,KING,MICHAEL,22191,VA,Dentist,2016,15,0,0,22191,Prince
324,1003002361,KING,MICHAEL,22191,VA,Dentist,2017,11,0,0,22191,Prince
325,1003002379,SHRESTHA,SALONA,98664,WA,Internal Medicine,2013,4779,320,46,98664,Clark
326,1003002379,SHRESTHA,SALONA,98664,WA,Internal Medicine,2014,1177,17,0,98664,Clark
327,1003002379,SHRESTHA,SALONA,98664,WA,Internal Medicine,2015,126,0,0,98664,Clark
328,1003002379,SHRESTHA,SALONA,98664,WA,Internal Medicine,2016,77,0,0,98664,Clark
329,1003002379,SHRESTHA,SALONA,98664,WA,Internal Medicine,2017,209,0,0,98664,Clark
330,1003050071,ROHDE,BREANNE,98664,WA,Physician Assistant,2014,381,224,0,98664,Clark
331,1003050071,ROHDE,BREANNE,98664,WA,Physician Assistant,2015,310,183,0,98664,Clark
332,1003050071,ROHDE,BREANNE,98664,WA,Physician Assistant,2016,216,132,0,98664,Clark
333,1003050071,ROHDE,BREANNE,98664,WA,Physician Assistant,2017,175,96,0,98664,Clark
334,1003002510,DEGRAFF,THOMAS,72211,AR,General Practice,2017,89,0,0,72211,Pulaski
335,1003048943,HARRISON,LONNIE,72211,AR,Cardiology,2014,2581,17,0,72211,Pulaski
336,1003048943,HARRISON,LONNIE,72211,AR,Cardiology,2015,2875,0,0,72211,Pulaski
337,1003048943,HARRISON,LONNIE,72211,AR,Cardiology,2017,1323,0,0,72211,Pulaski
338,1003048943,HARRISON,LONNIE,72211,AR,Cardiovascular Disease (Cardiology),2016,1326,0,0,72211,Pulaski
339,1003002510,DEGRAFF,THOMAS,88330,NM,General Practice,2015,47,0,0,88330,Otero
340,1003002510,DEGRAFF,THOMAS,88330,NM,General Practice,2016,62,0,0,88330,Otero
341,1003002627,KADIYALA,SAMATHA,77566,TX,Obstetrics & Gynecology,2016,558,0,0,77566,Brazoria
342,1003002627,KADIYALA,SAMATHA,77566,TX,Obstetrics & Gynecology,2017,639,19,0,77566,Brazoria
343,1003002627,KADIYALA,SAMATHA,77566,TX,Obstetrics/Gynecology,2013,252,0,0,77566,Brazoria
344,1003002627,KADIYALA,SAMATHA,77566,TX,Obstetrics/Gynecology,2014,402,18,0,77566,Brazoria
345,1003002627,KADIYALA,SAMATHA,77566,TX,Obstetrics/Gynecology,2015,573,0,0,77566,Brazoria
346,1003002643,BRADT,CARIE,14642,NY,Physician Assistant,2013,465,208,0,14642,Monroe
347,1003002643,BRADT,CARIE,14642,NY,Physician Assistant,2014,522,173,0,14642,Monroe
348,1003002643,BRADT,CARIE,14642,NY,Physician Assistant,2015,368,126,0,14642,Monroe
349,1003002643,BRADT,CARIE,14642,NY,Physician Assistant,2016,254,138,0,14642,Monroe
350,1003002643,BRADT,CARIE,14642,NY,Physician Assistant,2017,173,97,0,14642,Monroe
351,1003045972,ROSSI,SARAH,14642,NY,Nurse Practitioner,2013,40,0,0,14642,Monroe
352,1003045972,ROSSI,SARAH,14642,NY,Nurse Practitioner,2014,69,0,0,14642,Monroe
353,1003045972,ROSSI,SARAH,14642,NY,Nurse Practitioner,2015,163,0,0,14642,Monroe
354,1003045972,ROSSI,SARAH,14642,NY,Nurse Practitioner,2016,219,19,0,14642,Monroe
355,1003045972,ROSSI,SARAH,14642,NY,Nurse Practitioner,2017,192,0,0,14642,Monroe
356,1003002718,LA,TRANG,94611,CA,Radiation Oncology,2013,79,23,0,94611,Alameda
357,1003002718,LA,TRANG,94611,CA,Radiation Oncology,2013,79,23,0,94611,Contra
358,1003002718,LA,TRANG,94611,CA,Radiation Oncology,2014,39,0,0,94611,Alameda
359,1003002718,LA,TRANG,94611,CA,Radiation Oncology,2014,39,0,0,94611,Contra
360,1003002718,LA,TRANG,94611,CA,Radiation Oncology,2015,82,33,0,94611,Alameda
361,1003002718,LA,TRANG,94611,CA,Radiation Oncology,2015,82,33,0,94611,Contra
362,1003002718,LA,TRANG,94611,CA,Radiation Oncology,2016,52,0,0,94611,Alameda
363,1003002718,LA,TRANG,94611,CA,Radiation Oncology,2016,52,0,0,94611,Contra
364,1003002718,LA,TRANG,94611,CA,Radiation Oncology,2017,77,17,0,94611,Alameda
365,1003002718,LA,TRANG,94611,CA,Radiation Oncology,2017,77,17,0,94611,Contra
366,1003002742,LOCKMAN,BRETT,52807,IA,Physical Medicine and Rehabilitation,2013,1199,833,313,52807,Scott
367,1003002742,LOCKMAN,BRETT,52807,IA,Physical Medicine and Rehabilitation,2014,1105,755,300,52807,Scott
368,1003002742,LOCKMAN,BRETT,52807,IA,Physical Medicine and Rehabilitation,2015,1675,1157,450,52807,Scott
369,1003002742,LOCKMAN,BRETT,95370,CA,Physical Medicine and Rehabilitation,2016,938,640,226,95370,Tuolumne
370,1003002742,LOCKMAN,BRETT,95370,CA,Physical Medicine and Rehabilitation,2017,165,83,20,95370,Tuolumne
371,1003002775,FLEMING,BENJAMIN,29401,SC,Dentist,2013,28,0,0,29401,Charleston
372,1003002775,FLEMING,BENJAMIN,29401,SC,Dentist,2014,139,22,0,29401,Charleston
373,1003002775,FLEMING,BENJAMIN,29401,SC,Dentist,2015,88,13,0,29401,Charleston
374,1003002775,FLEMING,BENJAMIN,29401,SC,Dentist,2016,78,16,0,29401,Charleston
375,1003002775,FLEMING,BENJAMIN,29401,SC,Dentist,2017,110,19,0,29401,Charleston
376,1003042185,SISSON,REGANA,29401,SC,Psychologist (billing independently),2013,219,0,0,29401,Charleston
377,1003042185,SISSON,REGANA,29401,SC,Psychologist (billing independently),2014,566,0,0,29401,Charleston
378,1003002809,GRAZIANO,VINCENT,10011,NY,Diagnostic Radiology,2013,21,0,0,10011,New
379,1003002817,IGLESIAS,NAYVIS,33166,FL,Family Practice,2013,27032,235,0,33166,Miami-Dade
380,1003002817,IGLESIAS,NAYVIS,33166,FL,Family Practice,2014,30230,297,0,33166,Miami-Dade
381,1003002817,IGLESIAS,NAYVIS,33166,FL,Family Practice,2015,23775,159,0,33166,Miami-Dade
382,1003002817,IGLESIAS,NAYVIS,33166,FL,Family Practice,2016,19354,111,0,33166,Miami-Dade
383,1003002817,IGLESIAS,NAYVIS,33166,FL,Family Practice,2017,21804,301,0,33166,Miami-Dade
384,1003002841,CHOUDHARY,SAHER,76012,TX,Neurology,2015,147,0,0,76012,Tarrant
385,1003002841,CHOUDHARY,SAHER,76012,TX,Neurology,2016,80,0,0,76012,Tarrant
386,1003002858,GIBSON,AMY,07060,NJ,Nurse Practitioner,2013,2174,0,0,07060,Somerset
387,1003002858,GIBSON,AMY,07060,NJ,Nurse Practitioner,2013,2174,0,0,07060,Union
388,1003002858,GIBSON,AMY,07060,NJ,Nurse Practitioner,2014,2749,0,0,07060,Somerset
389,1003002858,GIBSON,AMY,07060,NJ,Nurse Practitioner,2014,2749,0,0,07060,Union
390,1003002858,GIBSON,AMY,07060,NJ,Nurse Practitioner,2015,2272,0,0,07060,Somerset
391,1003002858,GIBSON,AMY,07060,NJ,Nurse Practitioner,2015,2272,0,0,07060,Union
392,1003002858,GIBSON,AMY,07060,NJ,Nurse Practitioner,2016,2140,0,0,07060,Somerset
393,1003002858,GIBSON,AMY,07060,NJ,Nurse Practitioner,2016,2140,0,0,07060,Union
394,1003002858,GIBSON,AMY,07060,NJ,Nurse Practitioner,2017,1709,12,0,07060,Somerset
395,1003002858,GIBSON,AMY,07060,NJ,Nurse Practitioner,2017,1709,12,0,07060,Union
396,1003002890,HAMMAN,DANIEL,80601,CO,Orthopedic Surgery,2013,148,70,0,80601,Adams
397,1003002890,HAMMAN,DANIEL,80601,CO,Orthopedic Surgery,2014,270,109,0,80601,Adams
398,1003002890,HAMMAN,DANIEL,80601,CO,Orthopedic Surgery,2015,216,97,0,80601,Adams
399,1003002890,HAMMAN,DANIEL,80601,CO,Orthopedic Surgery,2016,144,64,0,80601,Adams
400,1003002890,HAMMAN,DANIEL,80601,CO,Orthopedic Surgery,2017,155,59,0,80601,Adams
401,1003047325,LOOKA,LANE,80601,CO,Nurse Practitioner,2013,229,22,0,80601,Adams
402,1003047325,LOOKA,LANE,80601,CO,Nurse Practitioner,2014,146,25,0,80601,Adams
403,1003047325,LOOKA,LANE,80601,CO,Nurse Practitioner,2015,180,50,0,80601,Adams
404,1003047325,LOOKA,LANE,80601,CO,Nurse Practitioner,2016,242,50,0,80601,Adams
405,1003047325,LOOKA,LANE,80601,CO,Nurse Practitioner,2017,568,44,0,80601,Adams
406,1003002932,GALUSKA,MICHAEL,92055,CA,Emergency Medicine,2013,119,23,0,92055,San
407,1003002932,GALUSKA,MICHAEL,92055,CA,Emergency Medicine,2014,86,21,0,92055,San
408,1003002932,GALUSKA,MICHAEL,92055,CA,Emergency Medicine,2015,97,20,0,92055,San
409,1003002932,GALUSKA,MICHAEL,92055,CA,Emergency Medicine,2016,71,22,0,92055,San
410,1003002932,GALUSKA,MICHAEL,92055,CA,Emergency Medicine,2017,15,0,0,92055,San
411,1003003054,WYBLE,JOHN,15146,PA,Dentist,2013,74,0,0,15146,Allegheny
412,1003003054,WYBLE,JOHN,15146,PA,Dentist,2013,74,0,0,15146,Westmoreland
413,1003003054,WYBLE,JOHN,15146,PA,Dentist,2014,71,0,0,15146,Allegheny
414,1003003054,WYBLE,JOHN,15146,PA,Dentist,2014,71,0,0,15146,Westmoreland
415,1003003054,WYBLE,JOHN,15146,PA,Dentist,2015,69,0,0,15146,Allegheny
416,1003003054,WYBLE,JOHN,15146,PA,Dentist,2015,69,0,0,15146,Westmoreland
417,1003003054,WYBLE,JOHN,15146,PA,Dentist,2016,38,0,0,15146,Allegheny
418,1003003054,WYBLE,JOHN,15146,PA,Dentist,2016,38,0,0,15146,Westmoreland
419,1003003054,WYBLE,JOHN,15146,PA,Dentist,2017,36,0,0,15146,Allegheny
420,1003003054,WYBLE,JOHN,15146,PA,Dentist,2017,36,0,0,15146,Westmoreland
421,1003019571,SEHGAL,RAJESH,15146,PA,Medical Oncology,2013,583,38,0,15146,Allegheny
422,1003019571,SEHGAL,RAJESH,15146,PA,Medical Oncology,2013,583,38,0,15146,Westmoreland
423,1003019571,SEHGAL,RAJESH,15146,PA,Medical Oncology,2014,415,30,0,15146,Allegheny
424,1003019571,SEHGAL,RAJESH,15146,PA,Medical Oncology,2014,415,30,0,15146,Westmoreland
425,1003019571,SEHGAL,RAJESH,15146,PA,Medical Oncology,2015,630,37,13,15146,Allegheny
426,1003019571,SEHGAL,RAJESH,15146,PA,Medical Oncology,2015,630,37,13,15146,Westmoreland
427,1003019571,SEHGAL,RAJESH,15146,PA,Medical Oncology,2016,646,19,0,15146,Allegheny
428,1003019571,SEHGAL,RAJESH,15146,PA,Medical Oncology,2016,646,19,0,15146,Westmoreland
429,1003019571,SEHGAL,RAJESH,15146,PA,Medical Oncology,2017,531,0,0,15146,Allegheny
430,1003019571,SEHGAL,RAJESH,15146,PA,Medical Oncology,2017,531,0,0,15146,Westmoreland
431,1003003070,GILL,ANITA,11365,NY,Neurology,2013,325,11,0,11365,Queens
432,1003003070,GILL,ANITA,11777,NY,Neurology,2014,169,0,0,11777,Suffolk
433,1003003070,GILL,ANITA,11777,NY,Neurology,2015,307,0,0,11777,Suffolk
434,1003003070,GILL,ANITA,11777,NY,Neurology,2016,452,0,0,11777,Suffolk
435,1003003070,GILL,ANITA,11777,NY,Neurology,2017,676,13,0,11777,Suffolk
436,1003003153,MORRISON,LAURA,98104,WA,Dermatology,2013,13,0,0,98104,King
437,1003003153,MORRISON,LAURA,98104,WA,Dermatology,2014,153,0,0,98104,King
438,1003003153,MORRISON,LAURA,98104,WA,Dermatology,2015,439,0,0,98104,King
439,1003003153,MORRISON,LAURA,98104,WA,Dermatology,2016,429,0,0,98104,King
440,1003003153,MORRISON,LAURA,98104,WA,Dermatology,2017,390,0,0,98104,King
441,1003008913,WALKER,SANDRA,98104,WA,Nurse Practitioner,2013,73,15,0,98104,King
442,1003008913,WALKER,SANDRA,98104,WA,Nurse Practitioner,2014,96,11,0,98104,King
443,1003008913,WALKER,SANDRA,98104,WA,Nurse Practitioner,2015,56,0,0,98104,King
444,1003008913,WALKER,SANDRA,98104,WA,Nurse Practitioner,2016,47,0,0,98104,King
445,1003008913,WALKER,SANDRA,98104,WA,Nurse Practitioner,2017,17,0,0,98104,King
446,1003020389,ORENSTEIN,HERBERT,98104,WA,Psychiatry,2013,785,0,0,98104,King
447,1003020389,ORENSTEIN,HERBERT,98104,WA,Psychiatry & Neurology,2014,711,0,0,98104,King
448,1003020389,ORENSTEIN,HERBERT,98104,WA,Psychiatry & Neurology,2015,766,0,0,98104,King
449,1003020389,ORENSTEIN,HERBERT,98104,WA,Psychiatry & Neurology,2016,770,0,0,98104,King
450,1003020389,ORENSTEIN,HERBERT,98104,WA,Psychiatry & Neurology,2017,717,0,0,98104,King
451,1003003336,NAGY,ATTILA,44820,OH,Dentist,2013,38,0,0,44820,Crawford
452,1003003336,NAGY,ATTILA,44820,OH,Dentist,2014,55,0,0,44820,Crawford
453,1003003336,NAGY,ATTILA,44820,OH,Dentist,2015,50,0,0,44820,Crawford
454,1003003336,NAGY,ATTILA,44820,OH,Dentist,2016,47,0,0,44820,Crawford
455,1003003336,NAGY,ATTILA,44820,OH,Dentist,2017,39,0,0,44820,Crawford
456,1003003609,PAKKIVENKATA,UMA,75231,TX,Nephrology,2013,410,11,0,75231,Dallas
457,1003003609,PAKKIVENKATA,UMA,75231,TX,Nephrology,2014,752,0,0,75231,Dallas
458,1003003609,PAKKIVENKATA,UMA,75231,TX,Nephrology,2015,1306,0,0,75231,Dallas
459,1003003609,PAKKIVENKATA,UMA,75231,TX,Nephrology,2016,1293,28,0,75231,Dallas
460,1003003609,PAKKIVENKATA,UMA,75231,TX,Nephrology,2017,1247,16,0,75231,Dallas
461,1003026410,MUMMADI,VIJAYA,75231,TX,Internal Medicine,2013,728,24,0,75231,Dallas
462,1003026410,MUMMADI,VIJAYA,75231,TX,Internal Medicine,2014,5230,107,0,75231,Dallas
463,1003026410,MUMMADI,VIJAYA,75231,TX,Internal Medicine,2015,4284,95,0,75231,Dallas
464,1003026410,MUMMADI,VIJAYA,75231,TX,Internal Medicine,2016,4131,77,0,75231,Dallas
465,1003026410,MUMMADI,VIJAYA,75231,TX,Internal Medicine,2017,4865,107,0,75231,Dallas
466,1003044322,DURAN,CASSIDY,75231,TX,Surgery,2015,16,0,0,75231,Dallas
467,1003044322,DURAN,CASSIDY,75231,TX,Vascular Surgery,2016,27,12,0,75231,Dallas
468,1003044322,DURAN,CASSIDY,75231,TX,Vascular Surgery,2017,290,62,0,75231,Dallas
469,1003003633,SLAUGHTER,LISA,03878,NH,Dentist,2013,49,0,0,03878,Strafford
470,1003003633,SLAUGHTER,LISA,03878,NH,Dentist,2014,24,0,0,03878,Strafford
471,1003003633,SLAUGHTER,LISA,03878,NH,Dentist,2015,43,0,0,03878,Strafford
472,1003003633,SLAUGHTER,LISA,03878,NH,Dentist,2016,41,0,0,03878,Strafford
473,1003003633,SLAUGHTER,LISA,03878,NH,Dentist,2017,39,0,0,03878,Strafford
474,1003003641,PARTNOFF,RYAN,91101,CA,Dentist,2013,21,0,0,91101,Los
475,1003003641,PARTNOFF,RYAN,91101,CA,Dentist,2014,20,0,0,91101,Los
476,1003003641,PARTNOFF,RYAN,91101,CA,Dentist,2015,11,0,0,91101,Los
477,1003003641,PARTNOFF,RYAN,91101,CA,Dentist,2016,18,0,0,91101,Los
478,1003003641,PARTNOFF,RYAN,91101,CA,Dentist,2017,24,0,0,91101,Los
479,1003003781,CHOTI,SUPAK,96013,CA,Dentist,2013,44,14,0,96013,Shasta
480,1003003781,CHOTI,SUPAK,96013,CA,Dentist,2014,87,39,0,96013,Shasta
481,1003003781,CHOTI,SUPAK,96013,CA,Dentist,2015,84,30,0,96013,Shasta
482,1003003781,CHOTI,SUPAK,96013,CA,Dentist,2016,82,22,0,96013,Shasta
483,1003003781,CHOTI,SUPAK,96013,CA,Dentist,2017,67,12,0,96013,Shasta
484,1003003856,SANTIAGO,CYNTHIA,11776,NY,Family Practice,2013,2737,56,0,11776,Suffolk
485,1003003856,SANTIAGO,CYNTHIA,11776,NY,Family Practice,2014,2718,48,0,11776,Suffolk
486,1003003856,SANTIAGO,CYNTHIA,11776,NY,Family Practice,2015,2741,28,0,11776,Suffolk
487,1003003856,SANTIAGO,CYNTHIA,11776,NY,Family Practice,2016,2906,30,0,11776,Suffolk
488,1003003856,SANTIAGO,CYNTHIA,11776,NY,Family Practice,2017,3071,23,0,11776,Suffolk
489,1003003864,LLOYD,BRUCE,92270,CA,Preventive Medicine,2013,293,0,0,92270,Riverside
490,1003003864,LLOYD,BRUCE,92270,CA,Preventive Medicine,2014,295,0,0,92270,Riverside
491,1003003864,LLOYD,BRUCE,92270,CA,Preventive Medicine,2015,272,0,0,92270,Riverside
492,1003003864,LLOYD,BRUCE,92270,CA,Preventive Medicine,2016,380,0,0,92270,Riverside
493,1003003864,LLOYD,BRUCE,92270,CA,Preventive Medicine,2017,363,0,0,92270,Riverside
494,1003029372,TANAGHO,YOUSSEF,92270,CA,Urology,2013,86,0,0,92270,Riverside
495,1003029372,TANAGHO,YOUSSEF,92270,CA,Urology,2014,940,49,0,92270,Riverside
496,1003029372,TANAGHO,YOUSSEF,92270,CA,Urology,2015,1228,56,0,92270,Riverside
497,1003029372,TANAGHO,YOUSSEF,92270,CA,Urology,2016,1581,82,0,92270,Riverside
498,1003029372,TANAGHO,YOUSSEF,92270,CA,Urology,2017,1638,13,0,92270,Riverside
499,1003003880,SHARMA,MADHU,10467,NY,Pediatric Medicine,2013,15,0,0,10467,Bronx
500,1003003880,SHARMA,MADHU,10467,NY,Pediatric Medicine,2014,20,0,0,10467,Bronx
501,1003011891,SPIRA,ETAN,10467,NY,Internal Medicine,2013,157,0,0,10467,Bronx
502,1003016411,JACOBS,AMANDA,10467,NY,Pediatric Medicine,2014,21,0,0,10467,Bronx
503,1003016411,JACOBS,AMANDA,10467,NY,Pediatric Medicine,2016,15,0,0,10467,Bronx
504,1003041815,CHINTALA,SREEDHAR,10467,NY,Critical Care (Intensivists),2013,11,0,0,10467,Bronx
505,1003003955,MCCARTHY,MICHELLE,14263,NY,Physician Assistant,2013,36,0,0,14263,Erie
506,1003003955,MCCARTHY,MICHELLE,14263,NY,Physician Assistant,2014,24,0,0,14263,Erie
507,1003003955,MCCARTHY,MICHELLE,14263,NY,Physician Assistant,2015,26,0,0,14263,Erie
508,1003003955,MCCARTHY,MICHELLE,14263,NY,Physician Assistant,2016,23,0,0,14263,Erie
509,1003003955,MCCARTHY,MICHELLE,14263,NY,Physician Assistant,2017,56,20,0,14263,Erie
510,1003003963,FARAHANI,CYRUS,78957,TX,Emergency Medicine,2013,93,26,0,78957,Bastrop
511,1003003963,FARAHANI,CYRUS,78957,TX,Emergency Medicine,2013,93,26,0,78957,Fayette
512,1003003963,FARAHANI,CYRUS,78957,TX,Emergency Medicine,2014,88,16,0,78957,Bastrop
513,1003003963,FARAHANI,CYRUS,78957,TX,Emergency Medicine,2014,88,16,0,78957,Fayette
514,1003003963,FARAHANI,CYRUS,78957,TX,Emergency Medicine,2015,91,17,0,78957,Bastrop
515,1003003963,FARAHANI,CYRUS,78957,TX,Emergency Medicine,2015,91,17,0,78957,Fayette
516,1003003963,FARAHANI,CYRUS,78957,TX,Emergency Medicine,2016,50,14,0,78957,Bastrop
517,1003003963,FARAHANI,CYRUS,78957,TX,Emergency Medicine,2016,50,14,0,78957,Fayette
518,1003003963,FARAHANI,CYRUS,78957,TX,Emergency Medicine,2017,52,0,0,78957,Bastrop
519,1003003963,FARAHANI,CYRUS,78957,TX,Emergency Medicine,2017,52,0,0,78957,Fayette
520,1003004128,RAZAVI,AMIR,44109,OH,Internal Medicine,2013,40,0,0,44109,Cuyahoga
521,1003004128,RAZAVI,AMIR,44109,OH,Internal Medicine,2014,87,0,0,44109,Cuyahoga
522,1003004128,RAZAVI,AMIR,44109,OH,Internal Medicine,2015,139,0,0,44109,Cuyahoga
523,1003004128,RAZAVI,AMIR,44109,OH,Internal Medicine,2016,137,0,0,44109,Cuyahoga
524,1003004128,RAZAVI,AMIR,44109,OH,Internal Medicine,2017,93,0,0,44109,Cuyahoga
525,1003015850,MADHAVAN,SETHU,44109,OH,Nephrology,2013,214,0,0,44109,Cuyahoga
526,1003015850,MADHAVAN,SETHU,44109,OH,Nephrology,2014,328,0,0,44109,Cuyahoga
527,1003015850,MADHAVAN,SETHU,44109,OH,Nephrology,2015,481,0,0,44109,Cuyahoga
528,1003015850,MADHAVAN,SETHU,44109,OH,Nephrology,2016,483,0,0,44109,Cuyahoga
529,1003015850,MADHAVAN,SETHU,44109,OH,Nephrology,2017,498,0,0,44109,Cuyahoga
530,1003017807,BARNES II,WILLIAM,44109,OH,Oral Surgery (Dentist only),2017,322,147,0,44109,Cuyahoga
531,1003017807,BARNES II,WILLIAM,44109,OH,Oral Surgery (Dentists only),2016,338,175,0,44109,Cuyahoga
532,1003017807,BARNES II,WILLIAM,44109,OH,Oral Surgery (dentists only),2013,264,164,0,44109,Cuyahoga
533,1003017807,BARNES II,WILLIAM,44109,OH,Oral Surgery (dentists only),2014,302,157,0,44109,Cuyahoga
534,1003017807,BARNES II,WILLIAM,44109,OH,Oral Surgery (dentists only),2015,333,189,0,44109,Cuyahoga
535,1003004136,KIMBALL,JAMES,50213,IA,Family Practice,2013,19,0,0,50213,Clarke
536,1003004136,KIMBALL,JAMES,50213,IA,Family Practice,2016,28,0,0,50213,Clarke
537,1003004136,KIMBALL,JAMES,50213,IA,Family Practice,2017,18,0,0,50213,Clarke
538,1003004151,PLETIN,TANYA,75390,TX,Physician Assistant,2013,86,27,0,75390,Dallas
539,1003004151,PLETIN,TANYA,75390,TX,Physician Assistant,2014,128,40,0,75390,Dallas
540,1003004151,PLETIN,TANYA,75390,TX,Physician Assistant,2015,162,38,0,75390,Dallas
541,1003004151,PLETIN,TANYA,75390,TX,Physician Assistant,2016,238,90,0,75390,Dallas
542,1003004151,PLETIN,TANYA,75390,TX,Physician Assistant,2017,333,93,0,75390,Dallas
543,1003022765,GATTINENI,JYOTHSNA,75390,TX,Pediatric Medicine,2013,124,0,0,75390,Dallas
